year,imdb,title,clean_test,binary,budget_2013,rated,metascore,imdb_rating
2002,tt0181689,Minority Report,notalk,FAIL,132108280,PG-13,80,7.7
2002,tt0280590,Mr Deeds,men,FAIL,64758961,NA,NA,NA
2002,tt0259446,My Big Fat Greek Wedding,ok,PASS,6475896,PG,62,6.6
2002,tt0258000,Panic Room,ok,PASS,62168602,R,65,6.8
2002,tt0183649,Phone Booth,notalk,FAIL,14246971,R,56,7.1
2002,tt0238546,Queen of the Damned,ok,PASS,45331273,R,30,5.1
2002,tt0252444,Rabbit-Proof Fence,ok,PASS,9066255,PG,80,7.5
2002,tt0296166,Real Women Have Curves,ok,PASS,3885538,PG-13,71,7
2002,tt0289765,Red Dragon,notalk,FAIL,101023979,R,60,7.2
2002,tt0253556,Reign of Fire,notalk,FAIL,77710753,PG-13,39,6.1
2002,tt0120804,Resident Evil,ok,PASS,45331273,R,33,6.7
2002,tt0267913,Scooby-Doo,ok,PASS,108795054,PG,35,4.9
2002,tt0286106,Signs,notalk,FAIL,91572563,PG-13,59,6.7
2002,tt0281373,Snow Dogs,notalk,FAIL,41445735,PG,29,5.1
2002,tt0307479,Solaris,notalk,FAIL,60873423,PG-13,65,6.2
2002,tt0145487,Spider-Man,notalk,FAIL,180029911,PG-13,73,7.3
2002,tt0166813,Spirit: Stallion of the Cimarron,nowomen,FAIL,103614337,G,52,6.9
2002,tt0283003,Spun,ok,PASS,5828306,R,41,6.8
2002,tt0287717,Spy Kids 2: Island of Lost Dreams,ok,PASS,49216810,PG,66,5
2002,tt0253754,Star Trek: Nemesis,notalk,FAIL,77710753,PG-13,51,6.4
2002,tt0121765,Star Wars: Episode II - Attack of the Clones,dubious,FAIL,148945610,PG,53,6.8
2002,tt0180052,The Adventures of Pluto Nash,men,FAIL,129517922,PG-13,12,3.7
2002,tt0280460,The Banger Sisters,ok,PASS,12951792,R,48,5.6
2002,tt0258463,The Bourne Identity,notalk,FAIL,77710753,PG-13,68,7.9
2002,tt0238924,The Dangerous Lives of Altar Boys,notalk,FAIL,15542151,R,69,7.1
2002,tt0279113,The Good Girl,ok,PASS,10361434,R,71,6.5
2002,tt0274558,The Hours,ok,PASS,32379480,PG-13,81,7.6
2002,tt0278500,The Importance of Being Earnest,ok,PASS,19427688,PG,60,6.9
2002,tt0167261,The Lord of the Rings: The Two Towers,notalk,FAIL,121746846,PG-13,88,8.8
2002,tt0289408,The Powerpuff Girls,ok,PASS,32379480,PG,65,6.4
2002,tt0258068,The Quiet American,men,FAIL,25903584,R,84,7.2
2002,tt0298130,The Ring,ok,PASS,62168602,PG-13,57,7.1
2002,tt0292644,The Rules of Attraction,dubious,FAIL,5180717,R,50,6.8
2002,tt0304669,The Santa Clause 2,notalk,FAIL,84186649,G,48,5.5
2002,tt0253867,The Sweetest Thing,ok,PASS,55692706,R,32,5
2002,tt0293662,The Transporter,nowomen,FAIL,27198764,PG-13,51,6.8
2002,tt0290095,The Tuxedo,nowomen,FAIL,77710753,PG-13,30,5.2
2002,tt0133240,Treasure Planet,notalk,FAIL,129517922,PG,60,7
2002,tt0283084,Tuck Everlasting,ok,PASS,19427688,PG,66,6.7
2002,tt0313737,Two Weeks Notice,ok,PASS,77710753,PG-13,42,6
2002,tt0277434,We Were Soldiers,ok,PASS,90662545,R,65,7.1
2002,tt0298228,Whale Rider,ok,PASS,5569271,PG-13,79,7.7
2002,tt0283139,White Oleander,ok,PASS,20722867,PG-13,61,7.2
2002,tt0295701,xXx,notalk,FAIL,90662545,PG-13,48,5.8
2001,tt0268978,A Beautiful Mind,notalk,FAIL,102635985,PG-13,72,8.2
2001,tt0183790,A Knight&#39;s Tale,men,FAIL,53949684,NA,NA,NA
2001,tt0164334,Along Came A Spider,ok,PASS,36843687,NA,NA,NA
2001,tt0244000,American Outlaws,notalk,FAIL,46054609,PG-13,25,5.9
2001,tt0218817,Antitrust,men,FAIL,39475379,PG-13,31,6.1
2001,tt0212720,Artificial Intelligence: AI,notalk,FAIL,118426136,NA,NA,NA
2001,tt0230011,Atlantis: The Lost Empire,notalk,FAIL,118426136,PG,52,6.7
2001,tt0265086,Black Hawk Down,nowomen,FAIL,125005366,R,74,7.7
2001,tt0221027,Blow,notalk,FAIL,39475379,R,52,7.6
2001,tt0243155,Bridget Jones&#39;s Diary,ok,PASS,32896149,NA,NA,NA
2001,tt0260866,Don&#39;t Say A Word,ok,PASS,65792298,NA,NA,NA
2001,tt0246578,Donnie Darko,dubious,FAIL,5921307,R,71,8.1
2001,tt0240462,Dr. Dolittle 2,ok,PASS,94740909,PG,49,4.6
2001,tt0251075,Evolution,ok,PASS,105267677,PG-13,40,6
2001,tt0120681,From Hell,dubious,FAIL,46054609,R,54,6.9
2001,tt0162346,Ghost World,ok,PASS,7237153,R,88,7.5
2001,tt0280707,Gosford Park,ok,PASS,23685227,R,90,7.3
2001,tt0212985,Hannibal,ok,PASS,114478598,R,57,6.7
2001,tt0241527,Harry Potter and the Sorcerer&#39;s Stone,ok,PASS,164480745,NA,NA,NA
2001,tt0248845,Hedwig and the Angry Inch,ok,PASS,7895076,R,85,7.8
2001,tt0253126,High Heels and Low Lifes,ok,PASS,13158460,R,39,6.2
2001,tt0160399,Impostor,nowomen,FAIL,52633838,R,33,6.2
2001,tt0211443,Jason X,ok,PASS,18421843,R,25,4.3
2001,tt0261392,Jay and Silent Bob Strike Back,ok,PASS,28948611,R,51,6.9
2001,tt0263488,Jeepers Creepers,ok,PASS,13158460,R,49,6
2001,tt0236348,Josie and the Pussycats,ok,PASS,28948611,PG-13,47,5.3
2001,tt0035423,Kate &amp; Leopold,men,FAIL,63160606,NA,NA,NA
2001,tt0271027,Kiss of the Dragon,notalk,FAIL,32896149,R,58,6.6
2001,tt0264761,Kissing Jessica Stein,ok,PASS,1973769,R,72,6.7
2001,tt0146316,Lara Croft: Tomb Raider,nowomen,FAIL,123689520,PG-13,33,5.7
2001,tt0250494,Legally Blonde,ok,PASS,23685227,PG-13,59,6.2
2001,tt0258273,Lovely and Amazing,ok,PASS,328961,NA,NA,NA
2001,tt0166276,Monkeybone,dubious,FAIL,98688447,PG-13,40,4.7
2001,tt0265343,Monsoon Wedding,ok,PASS,1579015,R,77,7.4
2001,tt0198781,"Monsters, Inc.",notalk,FAIL,151322285,G,78,8.1
2001,tt0203009,Moulin Rouge!,ok,PASS,69739836,PG-13,66,7.7
2001,tt0166924,Mulholland Dr.,ok,PASS,19737689,NA,NA,NA
2001,tt0161860,Nowhere in Africa,ok,PASS,8552999,R,72,7.7
2001,tt0240772,Ocean&#39;s Eleven,notalk,FAIL,111846906,NA,NA,NA
2001,tt0181739,Osmosis Jones,dubious,FAIL,92109217,PG,57,6.2
2001,tt0213149,Pearl Harbor,men,FAIL,199350663,PG-13,44,5.9
2001,tt0206275,Save the Last Dance,ok,PASS,17105997,PG-13,53,6.1
2001,tt0256380,Shallow Hal,ok,PASS,52633838,PG-13,48,5.9
2001,tt0286112,Shaolin Soccer,nowomen,FAIL,13158460,PG,68,7.3
2001,tt0126029,Shrek,notalk,FAIL,65792298,PG,84,7.9
2001,tt0244970,Someone Like You...,ok,PASS,30264457,PG-13,32,6.1
2001,tt0227538,Spy Kids,ok,PASS,46054609,PG,71,5.4
2001,tt0247745,Super Troopers,notalk,FAIL,3947538,R,48,7.1
2001,tt0232500,The Fast and the Furious,notalk,FAIL,50002146,PG-13,58,6.5
2001,tt0221218,The Glass House,ok,PASS,28948611,PG-13,34,5.7
2001,tt0290879,The Legend of Suriyothai,ok,PASS,11842614,R,58,6.6
2001,tt0120737,The Lord of the Rings: The Fellowship of the Ring,notalk,FAIL,143427209,PG-13,92,8.9
2001,tt0268995,The Majestic,notalk,FAIL,94740909,PG,27,6.9
2001,tt0267804,The One,nowomen,FAIL,64476452,PG-13,25,5.9
2001,tt0230600,The Others,ok,PASS,22369381,PG-13,74,7.6
2001,tt0247638,The Princess Diaries,ok,PASS,39475379,G,52,6.1
2001,tt0265666,The Royal Tenenbaums,ok,PASS,36843687,R,75,7.6
2001,tt0209475,The Wedding Planner,ok,PASS,36843687,PG-13,33,5.1
2001,tt0245674,Thir13en Ghosts,notalk,FAIL,25001073,R,30,5.5
2001,tt0139654,Training Day,notalk,FAIL,59213068,R,70,7.7
2001,tt0242998,Valentine,men,FAIL,13158460,R,18,4.6
2001,tt0259711,Vanilla Sky,notalk,FAIL,92109217,R,45,6.9
2001,tt0196229,Zoolander,ok,PASS,36843687,PG-13,61,6.6
2000,tt0191754,28 Days,ok,PASS,58175060,PG-13,46,5.9
2000,tt0181875,Almost Famous,ok,PASS,81174503,R,90,8
2000,tt0144084,American Psycho,notalk,FAIL,10823267,R,64,7.6
2000,tt0221889,Beautiful Creatures,ok,PASS,67645419,R,40,5.9
2000,tt0218839,Best in Show,ok,PASS,8117450,PG-13,78,7.5
2000,tt0249462,Billy Elliot,ok,PASS,6764542,PG-13,74,7.7
2000,tt0181984,Boiler Room,notalk,FAIL,12176175,R,63,7
2000,tt0204946,Bring It On,ok,PASS,13529084,PG-13,52,5.9
2000,tt0162222,Cast Away,notalk,FAIL,114997212,PG-13,73,7.7
2000,tt0173716,Cecil B. Demented,ok,PASS,13529084,NA,NA,NA
2000,tt0210616,Center Stage,ok,PASS,24352351,PG-13,52,6.6
2000,tt0160127,Charlie&#39;s Angels,ok,PASS,121761754,NA,NA,NA
2000,tt0120630,Chicken Run,ok,PASS,56822152,G,88,7.1
2000,tt0241303,Chocolat,ok,PASS,33822710,PG-13,64,7.3
2000,tt0200550,Coyote Ugly,men,FAIL,60880877,PG-13,27,5.5
2000,tt0168629,Dancer in the Dark,ok,PASS,16911355,R,61,8
2000,tt0242423,"Dude, Where&#39;s My Car",men,FAIL,18940717,NA,NA,NA
2000,tt0195685,Erin Brockovich,ok,PASS,67645419,R,73,7.2
2000,tt0195714,Final Destination,notalk,FAIL,31116893,R,36,6.8
2000,tt0172495,Gladiator,nowomen,FAIL,139349563,R,64,8.5
2000,tt0187078,Gone in Sixty Seconds,notalk,FAIL,139755436,PG-13,35,6.4
2000,tt0146882,High Fidelity,men,FAIL,27058168,R,79,7.6
2000,tt0164052,Hollow Man,ok,PASS,121761754,R,24,5.7
2000,tt0185431,Little Nicky,notalk,FAIL,108232671,PG-13,38,5.3
2000,tt0199725,Love &amp; Basketball,ok,PASS,20293626,NA,NA,NA
2000,tt0212338,Meet the Parents,men,FAIL,74409961,PG-13,73,7
2000,tt0209144,Memento,notalk,FAIL,6764542,R,80,8.6
2000,tt0212346,Miss Congeniality,ok,PASS,60880877,PG-13,43,6.1
2000,tt0183523,Mission to Mars,notalk,FAIL,121761754,PG,34,5.5
2000,tt0190590,"O Brother, Where Art Thou?",nowomen,FAIL,35175618,PG-13,69,7.8
2000,tt0134847,Pitch Black,ok,PASS,31116893,R,49,7.1
2000,tt0257001,Pokemon: The Movie 2000,men,FAIL,40587251,NA,NA,NA
2000,tt0199753,Red Planet,nowomen,FAIL,108232671,PG-13,34,5.6
2000,tt0210945,Remember the Titans,notalk,FAIL,40587251,PG,48,7.7
2000,tt0180093,Requiem for a Dream,ok,PASS,6088088,R,68,8.4
2000,tt0122459,Return to Me,dubious,FAIL,32469801,PG,54,6.9
2000,tt0165929,Romeo Must Die,nowomen,FAIL,33822710,R,52,6
2000,tt0213203,Rugrats in Paris:,ok,PASS,40587251,NA,NA,NA
2000,tt0195234,Saving Grace,ok,PASS,5411634,R,62,6.9
2000,tt0134084,Scream 3,ok,PASS,54116335,R,56,5.5
2000,tt0203119,Sexy Beast,men,FAIL,5817506,R,79,7.3
2000,tt0184894,Shanghai Noon,notalk,FAIL,74409961,PG-13,77,6.6
2000,tt0208092,Snatch.,nowomen,FAIL,13529084,R,55,8.4
2000,tt0210299,Songcatcher,ok,PASS,2435235,PG-13,63,7.2
2000,tt0163978,The Beach,notalk,FAIL,67645419,R,43,6.6
2000,tt0209958,The Cell,men,FAIL,47351793,R,40,6.3
2000,tt0120917,The Emperor&#39;s New Groove,ok,PASS,135290838,NA,NA,NA
2000,tt0219699,The Gift,dubious,FAIL,13529084,R,62,6.7
2000,tt0187393,The Patriot,dubious,FAIL,148819922,R,63,7.1
2000,tt0138749,The Road to El Dorado,nowomen,FAIL,128526296,PG,51,6.8
2000,tt0202677,The Way of the Gun,men,FAIL,12176175,R,49,6.7
2000,tt0190138,The Whole Nine Yards,ok,PASS,32469801,R,47,6.7
2000,tt0146309,Thirteen days,notalk,FAIL,108232671,NA,NA,NA
2000,tt0120913,Titan A.E.,ok,PASS,101468129,PG,48,6.6
2000,tt0217869,Unbreakable,nowomen,FAIL,99091212,PG-13,62,7.2
2000,tt0182508,Urbania,notalk,FAIL,304404,R,73,7
2000,tt0190865,Vertical Limit,notalk,FAIL,101468129,PG-13,48,5.8
2000,tt0161081,What Lies Beneath,ok,PASS,121761754,PG-13,51,6.6
2000,tt0207201,What Women Want,notalk,FAIL,87939045,PG-13,47,6.4
2000,tt0198021,Where the Heart Is,ok,PASS,20293626,PG-13,30,6.8
2000,tt0190332,"Wo hu cang long (Crouching Tiger, Hidden Dragon)",ok,PASS,20293626,NA,NA,NA
2000,tt0120903,X-Men,notalk,FAIL,101468129,PG-13,64,7.4
1999,tt0147800,10 Things I Hate About You,ok,PASS,18180006,PG-13,70,7.2
1999,tt0134273,8MM,notalk,FAIL,55938481,R,19,6.4
1999,tt0169547,American Beauty,ok,PASS,20976930,R,86,8.5
1999,tt0163651,American Pie,men,FAIL,16781544,R,58,7
1999,tt0122933,Analyze This,notalk,FAIL,41953861,R,61,6.7
1999,tt0166485,Anna and the King,men,FAIL,104884652,PG-13,56,6.7
1999,tt0149691,Anywhere But Here,dubious,FAIL,32164627,PG-13,59,6.1
1999,tt0145660,Austin Powers: The Spy Who Shagged Me,notalk,FAIL,48946171,PG-13,59,6.6
1999,tt0120601,Being John Malkovich,ok,PASS,18180006,R,90,7.8
1999,tt0165643,Black and White,ok,PASS,13984620,R,47,5
1999,tt0181316,Blue Streak,notalk,FAIL,50344633,PG-13,46,6.2
1999,tt0171804,Boys Don&#39;t Cry,ok,PASS,2796924,NA,NA,NA
1999,tt0179116,But I&#39;m a Cheerleader,ok,PASS,1678154,NA,NA,NA
1999,tt0144814,Carrie 2: The Rage,ok,PASS,29367703,NA,NA,NA
1999,tt0139134,Cruel Intentions,ok,PASS,15383082,R,56,6.9
1999,tt0144168,Dick,ok,PASS,18180006,PG-13,65,6.2
1999,tt0120655,Dogma,dubious,FAIL,13984620,R,62,7.4
1999,tt0157503,Drop Dead Gorgeous,ok,PASS,13984620,PG-13,28,6.5
1999,tt0126886,Election,ok,PASS,11886927,R,83,7.3
1999,tt0120663,Eyes Wide Shut,ok,PASS,90900032,R,68,7.3
1999,tt0137523,Fight Club,notalk,FAIL,90900032,R,66,8.9
1999,tt0155711,Flawless,notalk,FAIL,37758475,R,50,6.4
1999,tt0126916,For Love of the Game,men,FAIL,69923101,PG-13,43,6.5
1999,tt0177789,Galaxy Quest,notalk,FAIL,62930791,PG,70,7.3
1999,tt0172493,"Girl, Interrupted",ok,PASS,33563089,R,51,7.3
1999,tt0139239,Go!,ok,PASS,9090003,NA,NA,NA
1999,tt0155776,Jawbreaker,ok,PASS,4195386,R,22,5.3
1999,tt0175880,Magnolia,notalk,FAIL,51743095,R,77,8
1999,tt0158811,Muppets From Space,ok,PASS,33563089,NA,NA,NA
1999,tt0132347,Mystery Men,nowomen,FAIL,95095418,PG-13,65,6
1999,tt0125439,Notting Hill,ok,PASS,58735405,PG-13,66,7
1999,tt0151804,Office Space,notalk,FAIL,13984620,R,68,7.9
1999,tt0120784,Payback,notalk,FAIL,69923101,R,46,7.1
1999,tt0190641,Pocket Monsters: Mewtwo Strikes Back!,notalk,FAIL,41953861,NA,NA,NA
1999,tt0129332,Ravenous,notalk,FAIL,16781544,R,45,7.1
1999,tt0162661,Sleepy Hollow,ok,PASS,97892342,R,65,7.5
1999,tt0158983,South Park: Bigger Longer &amp; Uncut,dubious,FAIL,29367703,NA,NA,NA
1999,tt0120915,Star Wars: Episode I - The Phantom Menace,ok,PASS,160823133,PG,51,6.5
1999,tt0164912,Stuart Little,notalk,FAIL,146838513,PG,61,5.9
1999,tt0120855,Tarzan,men,FAIL,202776994,G,79,7.2
1999,tt0120657,The 13th Warrior,dubious,FAIL,174807753,R,42,6.5
1999,tt0185937,The Blair Witch Project,ok,PASS,839077,R,81,6.4
1999,tt0144117,The Boondock Saints,nowomen,FAIL,9789234,R,44,7.9
1999,tt0120689,The Green Mile,notalk,FAIL,83907722,R,61,8.5
1999,tt0171363,The Haunting,ok,PASS,111876962,PG-13,NA,4.8
1999,tt0129167,The Iron Giant,nowomen,FAIL,69923101,PG,85,7.9
1999,tt0133093,The Matrix,ok,PASS,90900032,R,73,8.7
1999,tt0120616,The Mummy,notalk,FAIL,111876962,PG-13,48,7
1999,tt0167404,The Sixth Sense,dubious,FAIL,55938481,PG-13,64,8.2
1999,tt0134119,The Talented Mr. Ripley,dubious,FAIL,55938481,R,76,7.3
1999,tt0144640,Three to Tango,notalk,FAIL,27969241,PG-13,36,6.1
1999,tt0151568,Topsy-Turvy,ok,PASS,27969241,R,90,7.4
1999,tt0120363,Toy Story 2,notalk,FAIL,125861583,G,88,7.9
1999,tt0120458,Virus,dubious,FAIL,104884652,R,19,4.8
1999,tt0120891,Wild Wild West,men,FAIL,244730855,PG-13,38,4.7
1999,tt0131646,Wing Commander,men,FAIL,41953861,PG-13,21,4
1998,tt0120577,54,notalk,FAIL,18578720,R,33,5.7
1998,tt0120623,A Bug&#39;s Life,ok,PASS,64310954,NA,NA,NA
1998,tt0120586,American History X,men,FAIL,14291323,R,62,8.6
1998,tt0120591,Armageddon,notalk,FAIL,200078524,PG-13,42,6.6
1998,tt0120603,Beloved,ok,PASS,75744013,R,57,5.8
1998,tt0120611,Blade,notalk,FAIL,64310954,R,45,7.1
1998,tt0144120,Bride of Chucky,notalk,FAIL,35728308,R,NA,5.3
1998,tt0118789,Buffalo &#39;66,notalk,FAIL,2143698,NA,NA,NA
1998,tt0118929,Dark City,notalk,FAIL,38586572,R,66,7.8
1998,tt0120647,Deep Impact,ok,PASS,114330585,PG-13,40,6.1
1998,tt0134619,Disturbing Behavior,notalk,FAIL,21436985,R,NA,5.5
1998,tt0127536,Elizabeth,ok,PASS,35728308,R,75,7.6
1998,tt0120660,Enemy of the State,notalk,FAIL,121476247,R,67,7.3
1998,tt0120631,Ever After,ok,PASS,37157440,NA,NA,NA
1998,tt0120669,Fear and Loathing in Las Vegas,notalk,FAIL,26438948,R,41,7.8
1998,tt0154420,Festen (The Celebration),dubious,FAIL,1857872,NA,NA,NA
1998,tt0162973,Get Real,men,FAIL,2858265,R,NA,7.8
1998,tt0120685,Godzilla,dubious,FAIL,178641539,PG-13,32,5.2
1998,tt0120694,Halloween H20: 20 Years Later,ok,PASS,24295249,R,52,5.6
1998,tt0119313,Hope Floats,ok,PASS,42873969,PG-13,42,5.8
1998,tt0147004,Little Voice,ok,PASS,8574794,R,68,7
1998,tt0120735,"Lock, Stock and Two Smoking Barrels",notalk,FAIL,1929329,R,66,8.2
1998,tt0120738,Lost in Space,ok,PASS,114330585,PG-13,42,5
1998,tt0120749,Mercury Rising,notalk,FAIL,85747939,R,NA,6
1998,tt0120762,Mulan,dubious,FAIL,128621908,G,71,7.5
1998,tt0120780,Out of Sight,men,FAIL,68598351,R,85,7.1
1998,tt0138704,Pi,men,FAIL,97181,R,72,7.5
1998,tt0120791,Practical Magic,ok,PASS,85747939,PG-13,46,6
1998,tt0119942,Primary Colors,ok,PASS,92893600,R,70,6.7
1998,tt0120800,Quest for Camelot,ok,PASS,57165293,G,NA,6.1
1998,tt0128442,Rounders,notalk,FAIL,17149588,R,54,7.4
1998,tt0130827,Run Lola Run,notalk,FAIL,2500982,R,77,7.8
1998,tt0120812,Rush Hour,ok,PASS,50019631,PG-13,60,6.9
1998,tt0128445,Rushmore,notalk,FAIL,14291323,R,86,7.8
1998,tt0120813,Safe Men,nowomen,FAIL,1429132,R,NA,6.1
1998,tt0120815,Saving Private Ryan,nowomen,FAIL,92893600,R,90,8.6
1998,tt0138097,Shakespeare in Love,ok,PASS,37157440,R,87,7.2
1998,tt0120828,Six Days Seven Nights,notalk,FAIL,114330585,PG-13,51,5.7
1998,tt0120148,Sliding Doors,ok,PASS,8574794,R,59,6.8
1998,tt0120831,Slums of Beverly Hills,ok,PASS,7145662,R,69,6.6
1998,tt0122718,Small Soldiers,notalk,FAIL,57165293,PG-13,NA,6.1
1998,tt0120321,Smoke Signals,ok,PASS,2858265,PG-13,76,7.2
1998,tt0120184,Sphere,notalk,FAIL,104326659,PG-13,35,6
1998,tt0120844,Star Trek: Insurrection,ok,PASS,100039262,PG,64,6.4
1998,tt0120686,Stepmom,ok,PASS,71456616,PG-13,58,6.6
1998,tt0118661,The Avengers,ok,PASS,85747939,PG-13,12,3.6
1998,tt0118715,The Big Lebowski,notalk,FAIL,21436985,R,69,8.2
1998,tt0133751,The Faculty,dubious,FAIL,21436985,R,61,6.4
1998,tt0120744,The Man in the Iron Mask,notalk,FAIL,50019631,PG-13,48,6.4
1998,tt0120746,The Mask of Zorro,notalk,FAIL,92893600,PG-13,63,6.7
1998,tt0120768,The Negotiator,notalk,FAIL,71456616,R,62,7.3
1998,tt0120794,The Prince of Egypt,notalk,FAIL,85747939,PG,64,6.9
1998,tt0120108,The Proposition,men,FAIL,28582646,R,NA,6.2
1998,tt0120863,The Thin Red Line,notalk,FAIL,74314880,R,78,7.6
1998,tt0120382,The Truman Show,notalk,FAIL,85747939,PG,90,8
1998,tt0129387,There&#39;s Something About Mary,ok,PASS,31440911,NA,NA,NA
1998,tt0146336,Urban Legend,ok,PASS,20007852,R,35,5.4
1998,tt0120877,Vampires (John Carpenter&#39;s),nowomen,FAIL,28582646,NA,NA,NA
1998,tt0120879,Velvet Goldmine,men,FAIL,12862191,R,65,7
1998,tt0120890,Wild Things,men,FAIL,28582646,R,52,6.5
1998,tt0128853,You&#39;ve Got Mail,ok,PASS,92893600,NA,NA,NA
1997,tt0120133,A Simple Wish,ok,PASS,40634668,PG,NA,5.3
1997,tt0118570,Air Bud,notalk,FAIL,4353714,PG,NA,5
1997,tt0118571,Air Force One,notalk,FAIL,123355241,R,61,6.4
1997,tt0118583,Alien: Resurrection,ok,PASS,87074287,R,63,6.3
1997,tt0118617,Anastasia,ok,PASS,76915621,G,59,7
1997,tt0119822,As Good as It Gets,ok,PASS,72561906,PG-13,67,7.8
1997,tt0118655,Austin Powers: International Man of Mystery,men,FAIL,26122286,PG-13,51,7
1997,tt0118688,Batman &amp; Robin,men,FAIL,181404766,NA,NA,NA
1997,tt0118749,Boogie Nights,dubious,FAIL,21768572,R,85,7.9
1997,tt0118829,Cats Don&#39;t Dance,ok,PASS,46439620,NA,NA,NA
1997,tt0118842,Chasing Amy,ok,PASS,362810,R,71,7.4
1997,tt0128996,Cinderella,ok,PASS,4208591,G,NA,6.3
1997,tt0118866,Clockwatchers,ok,PASS,2902476,PG-13,NA,6.4
1997,tt0118880,Con Air,notalk,FAIL,116099050,R,52,6.8
1997,tt0118883,Conspiracy Theory,men,FAIL,116099050,R,49,6.7
1997,tt0118884,Contact,ok,PASS,130611431,PG,62,7.4
1997,tt0119080,Eve&#39;s Bayou,ok,PASS,7256191,NA,NA,NA
1997,tt0119081,Event Horizon,ok,PASS,87074287,R,35,6.7
1997,tt0119114,Fever Pitch,ok,PASS,58049525,R,55,6.7
1997,tt0119137,Flubber,men,FAIL,116099050,PG,37,4.9
1997,tt0119173,G.I. Jane,ok,PASS,72561906,R,62,5.8
1997,tt0119177,Gattaca,notalk,FAIL,52244573,PG-13,64,7.8
1997,tt0119190,George of the Jungle,ok,PASS,79818097,PG,53,5.4
1997,tt0119217,Good Will Hunting,nowomen,FAIL,14512381,R,70,8.2
1997,tt0119229,Grosse Pointe Blank,ok,PASS,21768572,R,76,7.4
1997,tt0119282,Hercules,ok,PASS,101586669,G,NA,7.2
1997,tt0119345,I Know What You Did Last Summer,ok,PASS,24671048,R,52,5.6
1997,tt0119361,In the Company of Men,notalk,FAIL,36281,R,81,7.3
1997,tt0119396,Jackie Brown,ok,PASS,17414858,R,64,7.5
1997,tt0119468,Kiss the Girls,men,FAIL,39183429,R,46,6.5
1997,tt0119488,L.A. Confidential,notalk,FAIL,50793334,R,90,8.3
1997,tt0119528,Liar Liar,notalk,FAIL,65305716,PG-13,68,6.8
1997,tt0119654,Men in Black,notalk,FAIL,130611431,PG-13,71,7.2
1997,tt0119698,Mononoke-hime,ok,PASS,29024763,NA,NA,NA
1997,tt0119707,Mortal Kombat: Annihilation,ok,PASS,43537144,PG-13,11,3.6
1997,tt0417001,Must love Dogs,men,FAIL,50793334,NA,NA,NA
1997,tt0119738,My Best Friend&#39;s Wedding,men,FAIL,66756954,NA,NA,NA
1997,tt0120082,Scream 2,ok,PASS,34829715,R,63,6
1997,tt0120094,Selena,ok,PASS,29024763,PG,65,6.6
1997,tt0120152,Smilla&#39;s Sense of Snow,ok,PASS,50793334,NA,NA,NA
1997,tt0120177,Spawn,ok,PASS,58049525,PG-13,34,5.2
1997,tt0120201,Starship Troopers,ok,PASS,145123812,R,51,7.2
1997,tt0118971,The Devil&#39;s Advocate,ok,PASS,82720573,NA,NA,NA
1997,tt0119116,The Fifth Element,notalk,FAIL,137867622,PG-13,52,7.6
1997,tt0119174,The Game,notalk,FAIL,72561906,R,61,7.8
1997,tt0119567,The Lost World: Jurassic Park,dubious,FAIL,108842859,PG-13,59,6.4
1997,tt0119874,The Peacemaker,dubious,FAIL,72561906,R,43,5.9
1997,tt0119925,The Postman,notalk,FAIL,116099050,R,29,5.9
1997,tt0120338,Titanic,ok,PASS,290247625,PG-13,74,7.7
1997,tt0120461,Volcano,ok,PASS,130611431,PG-13,55,5.4
1996,tt0115591,August,dubious,FAIL,5049561,PG,NA,6
1996,tt0115736,Bound,ok,PASS,6683242,R,61,7.5
1996,tt0115759,Broken Arrow,nowomen,FAIL,96535720,R,61,5.9
1996,tt0115857,Chain Reaction,notalk,FAIL,81684071,PG-13,NA,5.5
1996,tt0116136,DragonHeart,men,FAIL,84654401,PG-13,NA,6.4
1996,tt0116191,Emma,ok,PASS,8762473,PG,66,6.9
1996,tt0116225,Escape from L.A.,notalk,FAIL,74258246,R,NA,5.6
1996,tt0116260,Eye for an Eye,ok,PASS,29703299,R,NA,6.1
1996,tt0116282,Fargo,ok,PASS,10396154,R,85,8.2
1996,tt0116361,Freeway,ok,PASS,4455495,R,61,6.9
1996,tt0116367,From Dusk Till Dawn,notalk,FAIL,29703299,R,52,7.3
1996,tt0116477,Hamlet,notalk,FAIL,2970330,PG-13,NA,7.9
1996,tt0116493,Harriet the Spy,ok,PASS,19307144,PG,NA,5.9
1996,tt0116629,Independence Day,ok,PASS,111387369,PG-13,59,6.9
1996,tt0116705,Jingle All the Way,notalk,FAIL,89109896,PG,NA,5.3
1996,tt0116778,Kingpin,notalk,FAIL,37129123,PG-13,43,6.9
1996,tt0116931,Love and Other Catastrophes,ok,PASS,371291,R,NA,6.4
1996,tt0116996,Mars Attacks!,ok,PASS,118813194,PG-13,52,6.3
1996,tt0117060,Mission: Impossible,notalk,FAIL,118813194,PG-13,60,7
1996,tt0117509,Romeo + Juliet,dubious,FAIL,21534891,PG-13,60,6.9
1996,tt0117571,Scream,ok,PASS,22277474,R,65,7.2
1996,tt0117589,Secrets &amp; Lies,ok,PASS,6683242,NA,NA,NA
1996,tt0117603,Set It Off,ok,PASS,13366484,R,NA,6.7
1996,tt0117705,Space Jam,notalk,FAIL,118813194,PG,NA,6.1
1996,tt0117723,Spy Hard,notalk,FAIL,26732969,PG-13,25,5.2
